schema_version,source_commit,source_tree,object_format,ignored_policy,inventory_digest,inventory_rows,source_inventory_digest,index_inventory_digest,untracked_inventory_digest,ignored_inventory_digest,filesystem_inventory_digest,filesystem_entries,ledger_self_path,path,source_tracked,source_git_mode,source_object_type,source_git_blob_id,source_sha256,source_bytes,source_lines,source_content_kind,index_tracked,index_git_mode,index_git_blob_id,index_flags,index_sha256,index_bytes,index_lines,index_content_kind,source_index_state,current_scope,current_fs_type,current_fs_mode,current_git_blob_id,current_sha256,current_bytes,current_lines,current_content_kind,worktree_state,ignore_rule_source,ignore_pattern,generated_candidate_reason,category,provenance_class,git_blob_id,sha256,bytes,lines,language,format,generated,generator,public_surface,security_critical,science_critical,authority_critical,provenance_review_status,provenance_evidence,license_review_status,license_expression,license_evidence,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,SECURITY.md,true,100644,blob,6249c705c515058bcf7a28045f0dfbf5992f78f7,fc29d9f51a1772a85d73b847fe28bb47a8295a9865b0d763a3911a83cf7a271c,1996,36,TEXT_UTF8,true,100644,6249c705c515058bcf7a28045f0dfbf5992f78f7,NONE,fc29d9f51a1772a85d73b847fe28bb47a8295a9865b0d763a3911a83cf7a271c,1996,36,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,6249c705c515058bcf7a28045f0dfbf5992f78f7,fc29d9f51a1772a85d73b847fe28bb47a8295a9865b0d763a3911a83cf7a271c,1996,36,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,REPOSITORY_SUPPORT,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,6249c705c515058bcf7a28045f0dfbf5992f78f7,fc29d9f51a1772a85d73b847fe28bb47a8295a9865b0d763a3911a83cf7a271c,1996,36,MARKDOWN,MARKDOWN,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:PRIMARY;CH-T002-E09#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:SECONDARY;CH-T002-E11#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:PRIMARY;CH-T002-E12#20c75dacaaa93ca8a829e3788932e524edfbf0838e079d61ce0fc0c484fa85c9:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,assets/logo-dark.svg,true,100644,blob,fc9ee058357f29f8ddbd3fb21fabf14d5ab2ae7c,64d083670453e77fce5b7f7a8482191e07b8c83e2c39032cce3fc9d516366da7,27766,261,TEXT_UTF8,true,100644,fc9ee058357f29f8ddbd3fb21fabf14d5ab2ae7c,NONE,64d083670453e77fce5b7f7a8482191e07b8c83e2c39032cce3fc9d516366da7,27766,261,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,fc9ee058357f29f8ddbd3fb21fabf14d5ab2ae7c,64d083670453e77fce5b7f7a8482191e07b8c83e2c39032cce3fc9d516366da7,27766,261,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,REPOSITORY_SUPPORT,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,fc9ee058357f29f8ddbd3fb21fabf14d5ab2ae7c,64d083670453e77fce5b7f7a8482191e07b8c83e2c39032cce3fc9d516366da7,27766,261,SVG,SVG,NO,,YES,NO,NO,NO,CONFIRMED,CH-T002-E09#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:LICENSE,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:PRIMARY;CH-T002-E09#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:SECONDARY;CH-T002-E10#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:SECONDARY;CH-T002-E12#83f330b4731fde588f8d381838507ccd2204c799cd2a003eb85e5d2013c4cb14:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,assets/logo-light.svg,true,100644,blob,4880e3b8939150bbcbfd85243f1260b3924d8646,5e5107bcb8a287ab9ee20194ce3886a5a50d3ea590a0bad83df02ef04150f17a,28729,283,TEXT_UTF8,true,100644,4880e3b8939150bbcbfd85243f1260b3924d8646,NONE,5e5107bcb8a287ab9ee20194ce3886a5a50d3ea590a0bad83df02ef04150f17a,28729,283,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,4880e3b8939150bbcbfd85243f1260b3924d8646,5e5107bcb8a287ab9ee20194ce3886a5a50d3ea590a0bad83df02ef04150f17a,28729,283,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,REPOSITORY_SUPPORT,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,4880e3b8939150bbcbfd85243f1260b3924d8646,5e5107bcb8a287ab9ee20194ce3886a5a50d3ea590a0bad83df02ef04150f17a,28729,283,SVG,SVG,NO,,YES,NO,NO,NO,CONFIRMED,CH-T002-E09#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:PRIMARY;CH-T002-E09#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:SECONDARY;CH-T002-E10#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:PRIMARY;CH-T002-E11#31dccc189f6c0d3824f467152ca2c1538392567dcc8483282298659b5f4910fa:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,audit/generated/FILE_REVIEW_LEDGER.csv,false,,,,,,,,false,,,,,,0,SELF_REFERENTIAL_CONTENT_EXCLUDED,NEITHER,LEDGER_SELF,LEDGER_SELF,,,,,0,SELF_REFERENTIAL_CONTENT_EXCLUDED,SELF_REFERENTIAL_CONTENT_EXCLUDED,,,GENERATED_PATH_COMPONENT,GENERATED_CANDIDATE,SELF_REFERENTIAL_LEDGER_ARTIFACT,,,,,CSV,SELF_REFERENTIAL_CSV,YES,tools/release/current-file-review-ledger.py,NO,YES,NO,YES,CONFIRMED,CH-T002-E09#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:PRIMARY;CH-T002-E09#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:SECONDARY;CH-T002-E11#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:PRIMARY;CH-T002-E12#e26a6de658f6b6b9b0749aed5e6feb281854242b61e58bd88a58e80c25e47be8:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,contracts/vectors/CHECKSUMS.sha256,true,100644,blob,20b486b448aa0c8ef43dae8591e4dcba14cc892a,883d3ee12e428e782460d92ef748fc4e594a6d21f9b5d286b72276601001cf38,204,2,TEXT_UTF8,true,100644,20b486b448aa0c8ef43dae8591e4dcba14cc892a,NONE,883d3ee12e428e782460d92ef748fc4e594a6d21f9b5d286b72276601001cf38,204,2,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,20b486b448aa0c8ef43dae8591e4dcba14cc892a,883d3ee12e428e782460d92ef748fc4e594a6d21f9b5d286b72276601001cf38,204,2,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,CONTRACT_VECTOR_PATH;CHECKSUM_MANIFEST,GENERATED_CANDIDATE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,20b486b448aa0c8ef43dae8591e4dcba14cc892a,883d3ee12e428e782460d92ef748fc4e594a6d21f9b5d286b72276601001cf38,204,2,SHA256SUMS,SHA256SUMS,YES,crates/haldir-contracts/src/tests_contracts.rs,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:PRIMARY;CH-T002-E09#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:SECONDARY;CH-T002-E11#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:PRIMARY;CH-T002-E12#6f2d9114c76f3f5678f3be4a6a119f01c9299d17700c8c717e4e795c0aa5331b:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,contracts/vectors/README.md,true,100644,blob,b6dae774009214c96f701e5e1e1631ee7b3c5f95,719acd90f06a5c443b466fcf0e4ed9196c4b145026f310a15effaa982dcadd0f,631,12,TEXT_UTF8,true,100644,b6dae774009214c96f701e5e1e1631ee7b3c5f95,NONE,719acd90f06a5c443b466fcf0e4ed9196c4b145026f310a15effaa982dcadd0f,631,12,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,b6dae774009214c96f701e5e1e1631ee7b3c5f95,719acd90f06a5c443b466fcf0e4ed9196c4b145026f310a15effaa982dcadd0f,631,12,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,CONTRACT_VECTOR_PATH,GENERATED_CANDIDATE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,b6dae774009214c96f701e5e1e1631ee7b3c5f95,719acd90f06a5c443b466fcf0e4ed9196c4b145026f310a15effaa982dcadd0f,631,12,MARKDOWN,MARKDOWN,NO,,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:PRIMARY;CH-T002-E09#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:SECONDARY;CH-T002-E10#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:PRIMARY;CH-T002-E11#766369e2c982ad6f44fa3bc83574ef17ed9b3766dcc21c3f7941c243e2641645:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,contracts/vectors/haldir-intent-v1.cbor.hex,true,100644,blob,bb2aa34c180ca391e544fec8eb40b7d7da32d00d,d6836757d6189df1c942ce3c82efa8708c39420971d4811a04fb52ef5ba69af6,927,1,TEXT_UTF8,true,100644,bb2aa34c180ca391e544fec8eb40b7d7da32d00d,NONE,d6836757d6189df1c942ce3c82efa8708c39420971d4811a04fb52ef5ba69af6,927,1,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,bb2aa34c180ca391e544fec8eb40b7d7da32d00d,d6836757d6189df1c942ce3c82efa8708c39420971d4811a04fb52ef5ba69af6,927,1,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,CONTRACT_VECTOR_PATH,GENERATED_CANDIDATE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,bb2aa34c180ca391e544fec8eb40b7d7da32d00d,d6836757d6189df1c942ce3c82efa8708c39420971d4811a04fb52ef5ba69af6,927,1,HEX,HEX,YES,crates/haldir-contracts/src/tests_contracts.rs,YES,YES,NO,NO,CONFIRMED,CH-T002-E09#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:PRIMARY;CH-T002-E09#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:SECONDARY;CH-T002-E11#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:PRIMARY;CH-T002-E12#3f26ca3ecab68e83bbaa61d81dd27c7f11eca349f07ea75a17322898b21fa2bb:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-admission/Cargo.toml,true,100644,blob,4a219647c68c4bf1f0d845fd6f63f6e1c3e2a834,58425061f084fe965babc017799e0db03496efb4d4b742388e217631cd990992,364,18,TEXT_UTF8,true,100644,4a219647c68c4bf1f0d845fd6f63f6e1c3e2a834,NONE,58425061f084fe965babc017799e0db03496efb4d4b742388e217631cd990992,364,18,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,4a219647c68c4bf1f0d845fd6f63f6e1c3e2a834,58425061f084fe965babc017799e0db03496efb4d4b742388e217631cd990992,364,18,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,4a219647c68c4bf1f0d845fd6f63f6e1c3e2a834,58425061f084fe965babc017799e0db03496efb4d4b742388e217631cd990992,364,18,TOML,TOML,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:PRIMARY;CH-T002-E09#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:SECONDARY;CH-T002-E10#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:PRIMARY;CH-T002-E11#d9be0360ea4f04da5f70e935775f0f60f5af0ae46e422b107207c3a25aa0cd4a:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-admission/src/error.rs,true,100644,blob,f6cd3a9e2afb2f2fa231de62f52ed5c61634a804,a7c404904b1a756f41899b26130e221133000d0d605195ba0b1d677b4baf6cf3,1421,39,TEXT_UTF8,true,100644,f6cd3a9e2afb2f2fa231de62f52ed5c61634a804,NONE,a7c404904b1a756f41899b26130e221133000d0d605195ba0b1d677b4baf6cf3,1421,39,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,f6cd3a9e2afb2f2fa231de62f52ed5c61634a804,a7c404904b1a756f41899b26130e221133000d0d605195ba0b1d677b4baf6cf3,1421,39,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,f6cd3a9e2afb2f2fa231de62f52ed5c61634a804,a7c404904b1a756f41899b26130e221133000d0d605195ba0b1d677b4baf6cf3,1421,39,RUST,RUST,NO,,YES,YES,NO,YES,CONFIRMED,CH-T002-E09#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:PRIMARY;CH-T002-E09#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:SECONDARY;CH-T002-E11#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:PRIMARY;CH-T002-E12#a6cbdbc6d2d0f6909348dc53459b1aba996d1b39c9782e65c7a9092774c17844:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,crates/haldir-admission/src/lib.rs,true,100644,blob,91d3bd409530b2340037afb7e93b30046a5affb9,b72606226aecf04d620959cdf3f34c4fac971814535001e34042184d6f0605ec,8509,238,TEXT_UTF8,true,100644,91d3bd409530b2340037afb7e93b30046a5affb9,NONE,b72606226aecf04d620959cdf3f34c4fac971814535001e34042184d6f0605ec,8509,238,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,91d3bd409530b2340037afb7e93b30046a5affb9,b72606226aecf04d620959cdf3f34c4fac971814535001e34042184d6f0605ec,8509,238,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,NONE_OBSERVED_REVIEW_REQUIRED,RUST_SOURCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,91d3bd409530b2340037afb7e93b30046a5affb9,b72606226aecf04d620959cdf3f34c4fac971814535001e34042184d6f0605ec,8509,238,RUST,RUST,NO,,YES,YES,YES,YES,CONFIRMED,CH-T002-E09#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:PRIMARY;CH-T002-E09#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:SECONDARY;CH-T002-E10#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:PRIMARY;CH-T002-E12#6a094ae0dc559553a8742dcc5e45c368840b23b50fec1f15c77e19ebace6023c:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
